article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
8.443962974844153e-05,-5.744607577672561e-05,-4.065224054326739e-06,9.464824331611461e-07,-0.00014882485555740388,0.00015550157129817565,-1.690586326281367e-05,-1.6090556026871073e-06,1.0600635741042363e-07,-4.388472826955851e-05,0.0003043171586944274,3.1250247915592366e-05,-0.00014796633316539563,-1.1113297272788803e-06,-8.802917695962558e-07,3.0187720467346106e-05,0.00012112811970015732,2.4319780308607963e-05,0.0022311797946101422
-8.614548085447066e-05,1.4863669956215718e-05,3.6597739332027676e-05,3.383776837859025e-06,5.687920885174109e-05,9.243909108999696e-06,1.9163425220532284e-05,2.1386527000233365e-06,-2.348771665394412e-07,-3.55293616536599e-05,0.0003043171586944274,3.815890382568184e-06,-2.7540254174078158e-05,-1.7694752652293327e-07,-6.603625090208477e-08,1.295794300546117e-05,1.770298108006531e-05,1.5759458046984546e-06,0.0019033609776158262
0.00010880893126314328,2.2898086148764758e-05,-3.593387047634387e-05,1.2353732244281507e-06,-0.00018593188528602894,-8.690400442906844e-06,-4.725863136978054e-05,-9.888562516763458e-07,-3.157137294522702e-08,-2.244455845194664e-05,-0.0001125556614349252,0.00011205551153862187,3.5414736308776872e-06,-2.0031538270544024e-06,-7.150652393732302e-07,5.51201174400505e-05,0.00034780289478214646,2.7242709807238534e-05,0.0030761886616612597
-7.396083009711979e-05,3.494971043758831e-05,1.5982528435910448e-05,5.6840822664650755e-06,5.893135013726544e-05,-3.232840639605265e-05,2.576688959378359e-05,3.510465073840449e-06,-1.0894976178564445e-07,-4.483289307299298e-05,-0.0001125556614349252,-8.87264863126351e-06,4.22383768652693e-05,1.2542989454158912e-06,-1.4296520034424078e-07,5.973879860370752e-05,0.00030402176880630347,1.9169003991482043e-05,0.002014410034250188
1.1331725204336313e-05,5.101854282268638e-05,-1.6740179554719016e-05,8.694066064741676e-06,-4.810821408944506e-05,-6.281467272307074e-05,-2.389895029401435e-05,2.5292347221888056e-06,9.691881273746916e-08,-6.992756892768103e-05,-0.0001125556614349252,1.3458187523832638e-05,0.0001353199866463017,-1.0773081707118059e-06,-1.3276153287777695e-06,3.194966379981898e-05,0.00030052408838504997,-2.5098267583656493e-06,0.0012843786844437283
4.7885677476388926e-05,1.888087805249024e-05,6.72481023058554e-06,6.062631956123414e-06,-8.655437284995207e-05,-2.6078602551430965e-06,9.071733158559265e-06,-1.3182896752620827e-06,-6.773106433815032e-08,-9.273960193811618e-05,-0.0001125556614349252,3.830610531489915e-06,-1.910913323296483e-05,3.9229489129701404e-07,-2.129146213247246e-06,1.612582278875674e-05,0.0002982567444682533,-2.568866979143336e-06,7.899019654331797e-05
2.3516375961687184e-05,5.101854282268638e-05,-2.2022517652905926e-05,-2.7507195442153572e-06,-4.688038268014531e-05,-6.593646687327096e-05,-2.1566215472972357e-05,-5.5344421355506264e-06,7.895716096742991e-08,-5.287950989905806e-05,-0.0001125556614349252,1.6160701275946518e-05,1.5814192438532274e-05,-6.615366207026721e-07,-1.4284196147480857e-06,-1.15604819222279e-05,0.00014679651959799867,-1.847176342177787e-05,-0.0002209923942950596
-2.52222270677163e-05,4.7001334726411864e-05,-4.536157052011333e-06,-6.04491113855901e-06,2.456321512107075e-05,-5.6054538622129126e-05,5.563500963220444e-06,-1.7702993717614512e-06,3.185324749425706e-08,1.677203628679735e-05,-0.0001125556614349252,-1.3015032634437522e-05,-1.4223805381908212e-05,6.295289321314199e-07,9.184944873316648e-07,-4.707964958917732e-05,-2.103000000728131e-05,-3.332940425044184e-05,-0.0012614637405515907
-9.833013161182151e-05,8.315620759288251e-05,6.131387084513288e-06,-4.181787408834168e-07,0.0001179006202032567,-0.00011585098808250203,1.562250723986872e-06,4.3138931616705e-06,3.41436851363839e-08,4.739821063784185e-05,-0.0001125556614349252,-2.310770600201866e-05,7.240630996603617e-05,-1.5579754787213032e-07,1.7957072828749407e-06,-5.131550282401245e-05,-3.239618345405885e-05,-3.283806995497714e-05,-0.0009891395718515169
-6.17761793397689e-05,3.8966918533862834e-05,-3.663254001205018e-05,-1.3197044201250152e-07,8.140669069411726e-05,-3.585766275916902e-05,-2.979109162964822e-05,6.715824687838426e-07,9.053404568296314e-08,3.502286589543988e-05,-0.0001125556614349252,-5.674818286229651e-05,2.472630327842157e-05,-6.348855112411806e-07,2.973604153721226e-07,3.22640198849613e-05,4.503016254232389e-05,-1.3090423346372715e-05,-0.0008107866330005892
0.00015754753429254674,3.093250234131379e-05,-4.027168862594651e-06,4.275773758518038e-06,-0.0003290935599353701,-6.28488597069569e-06,1.4435267037363301e-05,3.482526490006606e-06,8.856950197388437e-08,-1.3749287752877104e-05,-0.0001125556614349252,7.700837705336541e-05,-6.727639700260089e-06,1.285676754651615e-06,2.2114578887883145e-07,6.1016998154748444e-05,4.7058709211926724e-05,-1.6004555943006205e-05,-0.0015554602132552976
-0.00015925338539857586,3.494971043758831e-05,1.9105829015672158e-05,4.156198250014384e-06,0.00025185162652698376,-2.023747296325684e-05,8.876921829584577e-06,3.948323459014348e-07,3.849199761395549e-08,-3.53662850423282e-05,-0.0001125556614349252,-3.4928264147657594e-06,1.6848292323390607e-05,-1.7865661570683652e-07,-9.525957806237271e-07,5.883430287486084e-05,6.261134793637291e-05,-1.4714002743074826e-05,-0.0012157043088390504
-0.00012269943312652327,3.494971043758831e-05,-1.2198056558587159e-06,-2.598207575685005e-07,0.00017071302714655854,-1.8605474791071756e-05,-1.662440450692188e-05,-2.5354010560192136e-06,-9.819067193966157e-08,-3.476210660877782e-05,-0.0001125556614349252,-4.457218923897349e-05,1.3009045979944914e-05,-1.2175781048782001e-06,-9.207539271404302e-07,9.983298669832766e-05,5.648401755563811e-05,-5.560654748264023e-06,-0.0004643487814555822
-0.00018362268691327763,5.503575091896091e-05,-1.821243978485419e-05,2.1638793212576712e-06,0.00025390849509997345,-7.112875823414543e-05,-1.466861506928703e-05,2.129381183301562e-06,-4.343972617834548e-08,-2.4781989881034307e-05,-0.0001125556614349252,-0.00011273834156843336,7.704167186672542e-05,-3.04737549044367e-07,2.5519114705184734e-07,0.00014235139235978925,6.39082695848762e-05,-1.1675503573806289e-05,-0.0008110429189252335
-0.00012269943312652327,5.503575091896091e-05,-1.85256023001495e-05,6.330400165739986e-07,0.00015006612311543343,-7.200478110151607e-05,-4.881177596327611e-06,-5.676689218038816e-07,1.0180645672395847e-07,-8.1327058071302e-06,-0.0001125556614349252,-6.956943574009351e-05,5.8835519755059604e-05,4.5841527909927176e-07,-3.902177980004747e-07,0.00011383887817146266,-3.769355760826098e-05,-1.8852095880982568e-05,-0.001818686479883526
0.00019410148656459937,6.829253763666684e-06,1.4531079638753766e-05,-1.0789357238049435e-06,-0.00037300684383100783,5.3678303064508503e-05,1.4700094139497856e-05,-6.912064556485324e-07,4.101270303506717e-08,-4.261838574255554e-06,-0.0001125556614349252,5.830939777191541e-06,-2.0349815000875955e-05,4.72479658841809e-07,1.7430569597478443e-08,0.00012884923292173507,-2.3039312458175426e-05,-4.5512109460236486e-06,-0.0009248405103836328
-8.614548085447066e-05,4.7001334726411864e-05,1.637901398272794e-06,2.9361188695217688e-06,8.55861057377839e-05,-5.0278072526109225e-05,-1.2263073148580462e-05,3.2147067912575464e-06,-3.560373660977304e-08,-7.911188038641432e-06,-0.0001125556614349252,-2.3022181149679134e-05,5.770898876785005e-05,-1.0121224410569954e-06,4.7331389699674543e-07,0.00013899149038087253,-5.487385278438114e-05,-1.458172142884178e-06,-0.0011793800579658821
-8.529255530145591e-07,5.101854282268638e-05,9.142900538561986e-06,7.569802584679012e-07,-4.834725446547259e-05,-5.893054980862969e-05,-2.9351618056246737e-07,-1.0098179416560107e-06,-1.4239596543086428e-07,-8.496888753384787e-06,-0.0001125556614349252,-2.5615199576688014e-06,4.885621998380207e-05,-4.3307946494810285e-07,-5.958580570931753e-07,8.426612910659078e-05,-4.307971145394237e-05,-7.704699322065325e-06,0.0006484257872198148
