article_count_geopolitical,article_count_technology,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,lagged_vol_geopolitical,lagged_vol_tech,lagged_vol_balanced,lagged_vol_conservative
-2.9568313668178527e-05,5.3608337446303e-05,1.3239571583735529e-05,-3.7415553484744914e-05,-3.5408871118673806e-06,-4.422570908213496e-05,-1.444426646078635e-06,3.254200254700611e-05,2.3763371156780443e-05,-0.00023055979430953793,-3.5649365814209806e-05,-1.659566722929903e-05,0.00010396902283675275,1.2075508792709926e-05,1.047950049884405e-05,-0.002111536878107942,-4.558827115636108e-05,5.653460993701797e-05,-0.0004081386609199118
-6.853808456528366e-05,3.857796246135823e-05,-3.159006583286721e-05,-1.2233882289839034e-05,8.392900962215652e-05,-1.954617791231219e-05,1.7391279553788013e-05,1.1606841193900843e-05,1.7540748871909722e-06,-0.00020688258059820973,-3.5649365814209806e-05,-0.00016092301845976203,2.581341373330218e-05,4.577640295732004e-05,3.610672348437123e-06,-0.003958942901328929,-6.006547105904555e-05,6.814305964913875e-05,-0.00040840819173144796
-3.443953503031667e-05,4.859821245132141e-05,-9.710484744328007e-05,-3.6355288604785415e-05,1.0018832758658768e-05,-3.371529580698873e-05,2.317520013661921e-05,-1.7983534812792993e-05,6.290488331034306e-05,-0.00011675237838186693,-3.5649365814209806e-05,-4.511346989680082e-05,7.181930247347904e-05,-2.1272311235486113e-05,7.309129172178217e-07,-0.003611642992655591,-8.968816229086694e-05,5.642091594846669e-05,-0.00044602623118122334
-4.418197775459296e-05,6.863871243124777e-05,-5.235132000531374e-05,-9.235651723756687e-05,3.3316952694579975e-05,-6.488042021356048e-05,-7.657707594802977e-06,-3.711694345696579e-05,0.00010858150950183109,-0.00019776565047674105,-3.5649365814209806e-05,-8.920120599627241e-05,0.0002932456243115736,-0.000119258423119002,3.4894211509283713e-06,-0.005041729384885402,-9.683692725304631e-05,9.523353083335126e-05,-0.00036257817906717993
-3.443953503031667e-05,5.3608337446303e-05,4.393511296769013e-05,3.454463152402304e-06,6.682181889283884e-06,-4.1268380683332376e-05,-2.2067190565987273e-05,5.399664567937794e-05,5.598677757270599e-05,-0.00017463237957620294,-3.5649365814209806e-05,-1.9853077851773986e-05,4.553587828109966e-05,-5.2323541571269235e-05,9.893684992946323e-06,-0.004550798172686104,-0.00010138246605690218,9.396451684600904e-05,-0.00046077816062553204
-4.418197775459296e-05,3.857796246135823e-05,4.017132402416201e-05,-2.1457197976229816e-05,2.685667995351079e-05,-1.8745043368323904e-05,5.908565002253996e-06,-1.8457824416183127e-05,-3.9610525912704026e-05,-0.000152664379975481,-3.5649365814209806e-05,-1.9247123893620275e-05,2.5793892005305498e-05,9.168568752547954e-05,-1.063195996278763e-06,-0.00474875470197989,-0.00011182658509721038,9.364873776514248e-05,-0.00031139449583028936
-1.0083428219625954e-05,1.3527337486450291e-05,6.557313689403291e-05,1.665453273037716e-05,-4.668868201616643e-05,1.730761890951892e-05,-2.2466367724407534e-06,1.9367113819148374e-05,-0.00012173155226455477,8.078010568175219e-06,-3.5649365814209806e-05,-5.386660807054796e-05,4.698588214009522e-06,8.605643813379921e-05,1.7856852605390988e-06,-0.00508270203194912,-9.402043684039902e-05,8.331282875388537e-05,-0.00028146837854313564
-7.828052728955995e-05,8.867921241117411e-05,8.689683090860611e-05,6.171502953691952e-05,0.00011394218290903685,-0.00010075987587443395,-1.1063248961790136e-06,2.35375756252814e-05,-0.00015164952232701677,9.398620719437546e-05,-3.5649365814209806e-05,0.00011377917069989992,-0.0001264047969219522,0.00012404824420761661,-2.572747311030816e-06,-0.004021050260727363,-0.00010710732912203775,7.993777857604778e-05,-0.0002991118474738156
0.0001555380980930709,-0.00010170553739812625,-3.8219373972062107e-05,4.700214299607562e-05,-0.0003008554459592812,0.000152280937435843,3.9840778852866266e-05,-1.2336795261362881e-05,-9.705928086944885e-05,0.00019493302062445985,-3.5649365814209806e-05,0.0005540576454881933,0.0001875632640237483,0.00015594067849682342,-7.725836224379744e-06,-0.0026668718414624357,-0.00010164448868047146,7.284723236474825e-05,-1.9711386045675378e-05
-3.443953503031667e-05,7.364883742622935e-05,3.335969593614317e-05,7.950945349609614e-05,1.8148677850198955e-05,-7.223664958970991e-05,-1.5158588699884017e-05,1.6003492122728584e-05,-7.462626821589378e-05,0.00028761582869102565,-3.5649365814209806e-05,-2.228518357311979e-05,-0.00012548750679704807,-3.1187327558065305e-05,-6.043280152206669e-06,0.0013965056870520042,-3.026291189794669e-05,5.602536508567448e-05,2.1362455446916505e-05
-3.4098549534966923e-07,2.8557712471395057e-05,2.519313822844456e-05,1.354599430541702e-05,-3.92550667644836e-05,-8.587263402782973e-06,7.1396545531865076e-06,-4.3096005271406496e-05,-3.165663574246136e-05,0.00021658811291753143,-3.5649365814209806e-05,-6.9182930853473755e-06,1.465061907370099e-05,7.586873796087473e-05,-9.760794898207554e-06,0.0010767102155339377,-3.694943258475438e-05,7.55851678999727e-05,4.139279246075021e-06
