article_count_financial,article_count_geopolitical,article_count_technology,sentiment_score_financial,sentiment_score_geopolitical,sentiment_score_technology,article_zscore_financial,article_zscore_geopolitical,article_zscore_technology,sentiment_velocity_financial,sentiment_velocity_geopolitical,sentiment_velocity_technology,sentiment_3d_financial,sentiment_3d_geopolitical,sentiment_3d_technology,market_regime_flag,weighted_sentiment_financial,weighted_sentiment_geopolitical,weighted_sentiment_technology,z_lag1_sentiment_score_financial,z_lag1_sentiment_score_geopolitical,z_lag1_sentiment_score_technology,sentiment_interaction_geo_fin
0.0014629656074637923,0.0022579030774464988,0.0005936335313711527,-0.0006005630754432174,0.0018072994499373073,-0.0014172237657016009,0.0011199516732568466,-0.00011612509649811448,2.9275368929747057e-07,0.0008428215994430184,0.0009142508201707754,-0.001982989454513813,0.0001546847027639899,-0.00714616903135991,-0.0003251450306831466,-0.0042424180526953355,-0.0008880482060142756,-0.006484281650201562,0.002592921304151003,0.0008260863354300031,0.006654991070507535,-0.0003703325126563432,0.0008208495302452686
0.0014932861381884305,0.002179452590499389,2.8268263398626347e-05,-0.0005528774996805932,0.0015202414817996443,0.0009691226245342406,0.0014343643813042619,-0.00010060734004341462,-6.997532307435245e-06,-9.090103274606133e-05,-5.480947653658988e-05,0.0015555079491541474,-0.00035663235857705993,-0.0031613578766557086,-0.0014446756286413773,-0.0042424180526953355,-0.0006593959355488184,-0.005164948722814518,-0.0017609808560382634,-0.0015470151132418043,0.0013465884442608559,0.0003261767475446594,0.0007221090443011437
0.0017358503839855358,0.0018656506427109506,-2.8268263398626292e-05,1.6816902226913696e-05,0.0011083850084984796,-0.0015980096207184346,0.0036020100485991626,-4.640974733578332e-05,-5.26898011171233e-06,-0.0005537559460568306,-2.8888628983694517e-05,-0.001834889853651026,-0.0005152024089291203,-0.0009616452491416342,0.0017635893875785054,-0.0042424180526953355,-7.559145557403693e-05,-0.0011243627386593093,0.003967165394629137,-0.0014344567232133624,0.0010389137033677504,-0.0002709513701266567,-1.681727527982739e-05
0.0016903695878985787,0.0020029389948683926,-0.0002544143705876368,0.00036234406991512156,0.005075750180365781,0.0002581272249751032,0.0030353233945432465,-7.448814124630767e-05,-7.438096442554481e-06,-0.00035499128813342037,-0.0009384599136399893,0.0011926071662651798,-0.00012166483295391588,-0.002233787621667479,-4.9647013283488175e-05,-0.0042424180526953355,-0.0004045291215117288,-0.0032183196987540584,-9.961187479632496e-05,-8.973384503884451e-05,0.0005974773115121701,0.00037141423601217923,-0.000581022755877867
0.0010536384426811768,0.0007085059602410838,0.0018939736477079634,0.0006461384454010522,-0.00283850150643233,-0.001465569301192713,-0.0024696030894121868,6.793332565530093e-05,3.7110900767016907e-05,-0.00030025404088372286,0.0015293707616704495,-0.0012576020889868923,0.0003683697782312062,-0.00053728303781135,0.0025854259052753453,-0.0042424180526953355,0.0016919182771064267,0.0013264819527706397,-0.004127297346903707,0.0007258583143108501,0.00484978237449937,-9.30411780653297e-05,-0.00043534089256532844
0.0016903695878985787,0.0015126234514489573,-0.0005936335313711527,0.0004618328231464162,-0.0022800834953348044,-0.0025679237156847707,0.003518542723688725,-3.7538259515817424e-05,-1.3208811377357327e-05,0.0001148009793063897,-0.00023041617902616095,-0.0008323258164451286,0.0005502465953607133,0.0007815725048360623,0.0036351662596781644,0.0019283718421342435,-0.0006082482699359992,-0.0017399130365265546,0.008688465856655406,0.0013957346342033871,-0.0036328782981724394,0.000338274102196834,-0.00037019189357483627
0.0014023245460145159,0.0017872001557638411,0.0002544143705876369,-0.00036801748478159057,0.005919014179235006,0.0012752213626900674,0.0006937297961082532,-7.456153336449566e-05,5.051260790231237e-06,0.0006871926986805871,-0.0018173974693701342,0.002552610679346666,0.0002517497805781594,0.00045335832855980036,0.0025343628316972636,0.0019283718421342435,-0.0008757998824654037,-0.003240573430447708,-0.00021994113899243532,0.0009606943986101332,-0.0030343541812871706,0.0006141128568829271,0.0008843089996699131
0.0013113629538406015,0.001728362290553509,0.00019787784379038425,3.880781045345221e-05,0.003617555639758956,0.002905790536069024,-8.831759438307348e-05,-6.637950224405844e-05,4.115473577793399e-06,-0.0004093431268203933,0.00036358471858393256,0.0010382178578869853,3.535373773840446e-06,-0.0020594602917905045,-0.0021967704187672034,0.0019283718421342435,-0.000453366066449512,-0.002395715667700445,-0.0017944423177545738,-0.0009981078834458792,0.005753610385405339,-0.0003475455159239439,5.696769289280539e-06
0.001281042423115963,-5.638628749323511e-05,0.0018374371209107106,0.00014562079326806788,0.0005540341871061113,-0.0010758464587636643,-0.00022782551059481797,9.594292055619347e-05,3.845246674850237e-05,-0.00014332813645511684,0.0005218663948932097,-0.002803044588522634,-0.00012569963744441586,-0.0031625520896849738,-0.00381164921742113,0.0019283718421342435,-0.0002526967494723448,0.008195325871066719,-0.0028907051405234513,-3.782587946107553e-05,0.0032868589330647493,-0.0007555578251245476,-0.00017292505428453584
0.0013416834845652395,0.00045354187766297746,-0.0003674874241821421,-0.0004451951875550929,-0.001701329535711494,0.0007672906601867836,0.0005348675907903327,2.804085324506203e-05,-9.26839549473852e-06,0.00047524568321057634,0.0003540107520206564,0.001183709531243384,-0.00015724195823331813,-0.0001965712833218284,-0.0032619145982161423,0.0019283718421342435,-0.0010503382064918551,0.0012909834106398159,-0.0015534460876380455,0.00021429852477380254,3.3124937148723443e-06,0.00024075495398542378,0.00024869440770686896
